timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1585571230123,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,97,0,63
1585571240220,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,90,0,60
1585571250311,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,90,0,61
1585571260400,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,119,0,89
1585571270519,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,6999,0,4626
1585571287518,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,90,0,61
1585571297609,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,93,0,64
1585571307702,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,91,0,62
1585571317793,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,192,0,157
1585571327984,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,101,0,62
1585571338085,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,12774,0,12727
1585571360859,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,294,0,221
1585571371153,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,109,0,72
1585571381262,741215,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,291,0,3,3,null,93,0,64
1585570634724,746631,UCJ01_Загрузка_пакетов_на_создание,200,"Number of samples in transaction : 96, number of failing samples : 0",UCJ01_Integration 1-2,,true,,17667,10348,3,3,null,0,0,0
1585571381355,100,UCJ01_2_SOAP_открытие_сессии_банком,200,"Number of samples in transaction : 1, number of failing samples : 0",UCJ01_Integration 1-2,,true,,872,487,3,3,null,0,2,0
1585571381356,100,soapStartSessionRequest,200,,UCJ01_Integration 1-2,text,true,,872,487,3,3,http://172.17.7.10:8081/soapGateway,100,0,30
1585571381457,4801,UCJ01_4_копирование_пакета_на_сервер,200,"Number of samples in transaction : 1, number of failing samples : 0",UCJ01_Integration 1-2,,true,,0,0,3,3,null,0,0,0
1585571381457,4801,copyPackageOnServer,200,OK,UCJ01_Integration 1-2,text,true,,0,0,3,3,null,0,0,0
1585571386259,938,UCJ01_5_SOAP_подтверждение_отправки_пакета,200,"Number of samples in transaction : 12, number of failing samples : 0",UCJ01_Integration 1-2,,true,,8975,9403,3,3,null,0,3,0
1585571386259,103,soapSendFileConfirmationRequest,200,,UCJ01_Integration 1-2,text,true,,819,854,3,3,http://172.17.7.10:8081/soapGateway,103,0,40
1585571386362,95,soapSendFileConfirmationRequest,200,,UCJ01_Integration 1-2,text,true,,819,854,3,3,http://172.17.7.10:8081/soapGateway,95,0,0
1585571386457,68,soapSendFileConfirmationRequest,200,,UCJ01_Integration 1-2,text,true,,819,854,3,3,http://172.17.7.10:8081/soapGateway,68,0,0
1585571386526,58,soapSendFileConfirmationRequest,200,,UCJ01_Integration 1-2,text,true,,819,854,3,3,http://172.17.7.10:8081/soapGateway,58,0,0
1585571386585,62,soapSendFileConfirmationRequest,200,,UCJ01_Integration 1-2,text,true,,819,854,3,3,http://172.17.7.10:8081/soapGateway,62,0,0
1585571386647,65,soapSendFileConfirmationRequest,200,,UCJ01_Integration 1-2,text,true,,819,854,3,3,http://172.17.7.10:8081/soapGateway,65,0,0
1585571386712,63,soapSendFileConfirmationRequest,200,,UCJ01_Integration 1-2,text,true,,819,854,3,3,http://172.17.7.10:8081/soapGateway,63,0,0
1585571386776,60,soapSendFileConfirmationRequest,200,,UCJ01_Integration 1-2,text,true,,819,854,3,3,http://172.17.7.10:8081/soapGateway,60,0,0
1585571386836,61,soapSendFileConfirmationRequest,200,,UCJ01_Integration 1-2,text,true,,819,854,3,3,http://172.17.7.10:8081/soapGateway,61,0,0
1585571386897,62,soapSendFileConfirmationRequest,200,,UCJ01_Integration 1-2,text,true,,819,854,3,3,http://172.17.7.10:8081/soapGateway,61,0,0
1585571386959,241,soapSendRequestConfirmationRequest,200,,UCJ01_Integration 1-2,text,true,,779,863,3,3,http://172.17.7.10:8081/soapGateway,241,0,0
1585571387200,0,clearVarsData,200,OK,UCJ01_Integration 1-2,text,true,,6,0,3,3,null,0,0,0
1585570094283,1991563,UCJ01_7_Обработка_сессии_редактирования_контракта,200,"Number of samples in transaction : 195, number of failing samples : 0",UCJ01_Integration 1-1,,true,,16511,0,3,3,null,0,508,0
1585570094283,0,clearDeltaOK,200,OK,UCJ01_Integration 1-1,text,true,,8,0,3,3,null,0,0,0
1585570104283,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,86,0,57
1585570114369,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,90,0,61
1585570124459,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,87,0,57
1585570134546,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,92,0,60
1585570144639,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,91,0,61
1585570154729,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,94,0,63
1585570164824,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,92,0,64
1585570174917,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,93,0,62
1585570185011,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,90,0,62
1585570195101,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,90,0,57
1585570205192,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,90,0,61
1585570215283,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,88,0,59
1585570225371,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,137,0,70
1585570235508,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,91,0,59
1585570245600,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,92,0,62
1585570255693,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,91,0,61
1585570265785,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,93,0,65
1585570275879,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,118,0,90
1585570285997,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,88,0,58
1585570296085,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,104,0,61
1585570306189,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,123,0,84
1585570316311,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,91,0,59
1585570326402,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,123,0,67
1585570336525,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,123,0,59
1585570346648,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,86,0,57
1585570356735,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,91,0,58
1585570366825,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,92,0,64
1585570376917,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,92,0,62
1585570387009,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,93,0,65
1585570397102,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,106,0,70
1585570407208,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,132,0,101
1585570417340,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,92,0,64
1585570427433,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,1467,0,944
1585570438900,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,113,0,83
1585570449013,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,216,0,128
1585570459229,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,163,0,97
1585570469392,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,95,0,64
1585570479487,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,90,0,61
1585570489577,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,90,0,59
1585570499668,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,99,0,69
1585570509767,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,97,0,66
1585570519864,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,92,0,64
1585570529957,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,89,0,58
1585570540047,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,90,0,58
1585570550137,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,86,0,57
1585570560224,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,88,0,57
1585570570312,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,411,0,380
1585570580724,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,87,0,58
1585570590812,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,97,0,59
1585570600910,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,102,0,64
1585570611012,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,87,0,57
1585570621099,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,87,0,58
1585570631186,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,376,0,343
1585570641562,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,96,0,65
1585570651658,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,124,0,93
1585570661783,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,94,0,62
1585570671878,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,93,0,64
1585570681972,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,91,0,60
1585570692064,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,426,0,389
1585570702490,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,97,0,63
1585570712587,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,88,0,58
1585570722675,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,90,0,59
1585570732765,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,90,0,60
1585570742855,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,8039,0,8009
1585570760895,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,94,0,62
1585570770989,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,92,0,63
1585570781082,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,93,0,64
1585570791177,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,103,0,65
1585570801279,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,97,0,66
1585570811376,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,366,0,335
1585570821743,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,88,0,59
1585570831832,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,91,0,61
1585570841923,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,90,0,61
1585570852014,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,88,0,58
1585570862101,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,101,0,70
1585570872202,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,371,0,340
1585570882573,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,104,0,68
1585570892678,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,92,0,63
1585570902769,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,91,0,60
1585570912860,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,92,0,63
1585570922952,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,310,0,190
1585570933263,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,420,0,387
1585570943684,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,129,0,99
1585570953814,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,89,0,57
1585570963903,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,105,0,71
1585570974009,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,100,0,70
1585570984109,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,373,0,277
1585570994482,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,365,0,334
1585571004847,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,1062,0,976
1585571015909,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,595,0,557
1585571026504,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,89,0,57
1585571036593,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,94,0,61
1585571046688,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,103,0,72
1585571056791,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,92,0,58
1585571066883,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,101,0,72
1585571076984,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,88,0,58
1585571087072,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,152,0,120
1585571097224,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,91,0,61
1585571107316,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,172,0,142
1585571117489,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,90,0,60
1585571127579,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,214,0,186
1585571137793,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,93,0,62
1585571147886,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,300,0,255
1585571158187,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,90,0,62
1585571168279,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,219,0,112
1585571178497,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,100,0,70
1585571188597,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,309,0,248
1585571198906,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,694,0,436
1585571209601,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,100,0,65
1585571219701,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,89,0,60
1585571229790,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,92,0,62
1585571239882,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,90,0,58
1585571249973,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,87,0,59
1585571260059,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,90,0,61
1585571270149,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,6924,0,4342
1585571287074,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,91,0,63
1585571297166,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,91,0,62
1585571307257,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,92,0,61
1585571317349,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,92,0,63
1585571327442,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,87,0,58
1585571337529,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,93,0,62
1585571347622,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,3240,0,3190
1585571360862,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,295,0,250
1585571371157,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,104,0,68
1585571381261,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,86,0,57
1585571391347,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,112,0,77
1585571401460,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,90,0,59
1585571411550,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,387,0,356
1585571421937,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,104,0,72
1585571432041,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,96,0,63
1585571442137,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,90,0,61
1585571452227,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,92,0,62
1585571462319,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,88,0,59
1585571472408,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,372,0,342
1585571482780,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,98,0,62
1585571492878,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,92,0,59
1585571502970,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,89,0,59
1585571513059,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,90,0,60
1585571523150,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,92,0,63
1585571533241,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,381,0,349
1585571543622,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,3973,0,3688
1585571557595,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,91,0,61
1585571567686,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,249,0,180
1585571577936,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,89,0,60
1585571588026,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,215,0,128
1585571598241,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,89,0,59
1585571608330,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,156,0,77
1585571618486,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,93,0,63
1585571628580,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,103,0,69
1585571638682,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,108,0,75
1585571648790,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,113,0,81
1585571658903,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,94,0,64
1585571668998,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,90,0,60
1585571679087,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,103,0,72
1585571689190,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,93,0,61
1585571699283,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,90,0,61
1585571709374,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,93,0,61
1585571719466,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,91,0,61
1585571729557,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,96,0,64
1585571739653,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,88,0,58
1585571749741,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,88,0,59
1585571759829,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,120,0,92
1585571769949,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,89,0,60
1585571780039,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,91,0,62
1585571790131,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,115,0,74
1585571800247,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,90,0,58
1585571810338,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,2223,0,2090
1585571822561,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,88,0,58
1585571832649,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,376,0,344
1585571843025,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,121,0,82
1585571853146,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,89,0,57
1585571863235,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,90,0,61
1585571873325,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,112,0,73
1585571883437,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,88,0,58
1585571893525,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,376,0,344
1585571903901,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,92,0,60
1585571913993,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,91,0,58
1585571924084,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,97,0,67
1585571934181,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,93,0,63
1585571944274,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,87,0,58
1585571954361,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,373,0,340
1585571964735,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,90,0,60
1585571974825,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,92,0,61
1585571985019,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,90,0,61
1585571995108,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,88,0,58
1585572005195,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,112,0,81
1585572015307,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,394,0,363
1585572025703,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,89,0,59
